15.02.2008 9:51;19.17
19.02.2008 19:24;3.05
19.02.2008 10:04;3.47
20.02.2008 15:03;-1.16
26.02.2008 9:12;-0.14
26.02.2008 19:22;5.36
26.02.2008 9:35;-0.27
26.02.2008 10:36;1.01
03.03.2008 0:04;-3.94
04.03.2008 8:11;-1.06
05.03.2008 14:42;-4.2
05.03.2008 16:39;-0.66
18.03.2008 20:11;-7.14
24.03.2008 10:53;0.78
24.03.2008 7:40;2.8
24.03.2008 14:55;-1.23
25.03.2008 4:51;5.79
03.04.2008 9:33;-3.2
04.04.2008 14:38;5.34
04.04.2008 15:16;-1.72
08.04.2008 19:17;-4.65
07.04.2008 16:04;-5.34
09.04.2008 10:31;13.87
09.04.2008 17:01;1.71
14.04.2008 8:44;-4.69
10.04.2008 8:07;1.96
14.04.2008 10:22;-3.11
14.04.2008 19:10;1.52
16.04.2008 8:06;-0.13
17.04.2008 6:05;4.58
15.04.2008 20:37;-0.44
18.04.2008 14:21;8.82
22.04.2008 10:17;4.77
25.04.2008 10:40;0.13
23.04.2008 12:44;-4.45
24.04.2008 7:06;0.19
29.04.2008 8:18;-0.64
28.04.2008 11:14;-2.87
30.04.2008 10:59;5.92
05.05.2008 19:44;-0.26
06.05.2008 11:41;-2.32
06.05.2008 9:04;-2.59
06.05.2008 11:42;-2.58
07.05.2008 3:59;-3.62
07.05.2008 4:06;-2.58
07.05.2008 20:02;7.14
07.05.2008 20:01;6.82
08.05.2008 8:39;1.89
26.05.2008 10:04;1.46
12.05.2008 10:31;-1.88
13.05.2008 2:52;1.93
12.05.2008 9:31;-1.63
13.05.2008 1:01;0.25
14.05.2008 10:20;-0.13
14.05.2008 14:35;-0.84
15.05.2008 12:11;-3.36
16.05.2008 10:12;-2
19.05.2008 12:03;2.31
19.05.2008 16:33;-6.39
21.05.2008 8:45;1.03
21.05.2008 17:02;6.21
22.05.2008 20:11;0.96
23.05.2008 13:03;-2.67
26.05.2008 15:57;-1.14
26.05.2008 16:14;-2.16
27.05.2008 8:21;-2.09
27.05.2008 8:07;-1.33
27.05.2008 11:00;-0.7
28.05.2008 8:37;0.63
29.05.2008 12:21;9.52
28.05.2008 15:57;-2.17
28.05.2008 16:14;-4.72
29.05.2008 9:33;-1.6
29.05.2008 19:27;3.42
29.05.2008 22:52;-1.8
30.05.2008 8:53;-1.8
30.05.2008 16:38;-2.18
30.05.2008 21:39;1.29
03.06.2008 9:57;1.8
05.06.2008 8:58;4.92
10.06.2008 2:21;-14.69
13.06.2008 10:34;0.45
17.06.2008 3:20;0.07
17.06.2008 10:44;2.68
18.06.2008 16:01;-4.65
18.06.2008 19:45;1.16
20.06.2008 13:00;4.55
23.06.2008 18:25;-1.48
24.06.2008 10:07;1.8
25.06.2008 10:03;-0.58
25.06.2008 11:26;-1.28
27.06.2008 11:00;0.13
30.06.2008 12:00;0.7
30.06.2008 19:55;-1.71
02.07.2008 9:38;-1.52
01.07.2008 7:47;-2.22
03.07.2008 14:01;-0.76
03.07.2008 15:00;5.58
11.07.2008 16:04;-0.75
04.07.2008 14:22;-0.45
23.07.2008 16:37;2.54
30.07.2008 8:07;0.42
29.07.2008 19:00;2.37
29.07.2008 10:34;-1.14
29.07.2008 12:02;-1.14
01.08.2008 15:49;-2.76
06.08.2008 2:07;0.24
04.08.2008 12:10;7.77
05.08.2008 12:00;1.16
11.08.2008 1:09;-2.25
11.08.2008 19:29;-2.24
15.08.2008 19:32;1.11
21.08.2008 10:15;-3.18
22.08.2008 19:02;0.54
22.08.2008 9:29;0.54
26.08.2008 11:00;1.23
27.08.2008 5:20;-3.33
01.09.2008 5:31;14.54
08.09.2008 4:09;2.29
08.09.2008 11:51;-3.63
08.09.2008 19:35;2.2
10.09.2008 22:34;2.29
12.09.2008 13:09;1.65
15.09.2008 0:00;-2.71
15.09.2008 10:37;-3.82
15.09.2008 14:35;1.61
15.09.2008 15:30;1.74
15.09.2008 17:30;0.27
15.09.2008 17:41;1.73
16.09.2008 0:27;0.27
16.09.2008 13:58;1.69
16.09.2008 17:23;1.69
16.09.2008 21:34;1.67
17.09.2008 19:41;-13.16
17.09.2008 2:57;1.72
17.09.2008 21:44;0.21
18.09.2008 2:41;0.21
18.09.2008 12:29;0.26
18.09.2008 15:51;-8.63
18.09.2008 14:11;1.86
18.09.2008 15:52;-6.55
19.09.2008 2:17;-4.29
19.09.2008 17:10;0.26
19.09.2008 18:33;2.36
22.09.2008 21:10;0.25
23.09.2008 2:13;0.2
30.09.2008 1:39;0.73
30.09.2008 18:35;0.21
01.10.2008 3:13;0.21
06.10.2008 23:37;2.22
07.10.2008 10:22;2.54
07.10.2008 23:47;0.29
09.10.2008 4:00;6.3
09.10.2008 0:01;1.34
10.10.2008 17:11;0.29
10.10.2008 22:00;1.34
13.10.2008 0:00;-17.24
14.10.2008 4:00;10.16
16.10.2008 15:09;1.18
21.10.2008 0:47;3.38
21.10.2008 18:23;3.13
22.10.2008 1:31;21.02
22.10.2008 9:31;5.05
22.10.2008 21:33;1.4
24.10.2008 20:04;0.87
27.10.2008 0:58;2.55
27.10.2008 16:16;1.54
28.10.2008 19:32;-11.46
28.10.2008 21:07;1.05
28.10.2008 22:11;1.89
28.10.2008 23:45;2.42
29.10.2008 1:42;1.09
29.10.2008 16:35;1.78
30.10.2008 18:10;0.93
30.10.2008 22:37;0.85
05.11.2008 5:12;0.85
04.11.2008 4:00;3.81
05.11.2008 2:21;-11.45
04.11.2008 21:32;0.84
04.11.2008 23:18;1.23
05.11.2008 3:38;0.85
05.11.2008 18:37;-0.08
07.11.2008 4:17;2.44
07.11.2008 14:44;0.04
12.11.2008 5:00;5.58
12.11.2008 4:26;2.39
13.11.2008 2:00;2.89
13.11.2008 6:06;2.57
14.11.2008 13:18;0.86
19.11.2008 8:00;-3.24
19.11.2008 16:32;-1.57
20.11.2008 6:00;8.17
20.11.2008 19:04;3.18
21.11.2008 16:26;-6.38
21.11.2008 17:02;-12.66
21.11.2008 18:26;-7.8
24.11.2008 18:51;2.8
24.11.2008 21:03;1.16
25.11.2008 2:00;2.41
26.11.2008 10:26;0.84
01.12.2008 0:41;14.26
02.12.2008 6:57;2.54
01.12.2008 20:28;2.45
02.12.2008 0:19;2.31
05.12.2008 5:00;3.05
08.12.2008 21:00;8.18
09.12.2008 9:24;-12.16
11.12.2008 6:30;-11.84
09.12.2008 20:25;-6.28
11.12.2008 19:00;22.35
23.01.2009 15:24;-3.34
26.01.2009 21:23;0.99
04.02.2009 10:03;2.41
04.02.2009 8:40;2.35
05.02.2009 17:26;2.34
09.02.2009 13:00;-1.37
09.02.2009 1:00;3.39
09.02.2009 18:09;4.41
10.02.2009 9:14;-3.72
10.02.2009 16:21;2.41
12.02.2009 9:00;1.4
13.02.2009 14:00;0.13
20.02.2009 12:57;-0.15
17.02.2009 15:00;9.76
17.02.2009 14:57;-6.99
18.02.2009 17:18;2.28
19.02.2009 16:36;3.35
20.02.2009 20:08;4.64
20.02.2009 20:12;0.44
24.02.2009 7:57;0.79
02.03.2009 1:17;2.05
02.03.2009 5:09;-5.26
02.03.2009 0:00;-6.03
03.03.2009 8:34;2.17
03.03.2009 17:13;2.6
06.03.2009 3:24;-6
05.03.2009 7:05;-5.49
05.03.2009 13:12;1.91
05.03.2009 16:34;-5.9
09.03.2009 19:55;2.85
10.03.2009 11:06;1.55
10.03.2009 18:23;-0.35
26.03.2009 16:00;0
18.03.2009 8:00;0.06
19.03.2009 2:00;26.62
19.03.2009 12:45;2
19.03.2009 15:00;1.12
19.03.2009 17:34;1.25
24.03.2009 8:41;1.99
06.04.2009 21:30;0
27.03.2009 4:25;0
09.04.2009 12:45;0
03.04.2009 14:00;0
27.03.2009 10:00;0
27.03.2009 10:00;0
27.03.2009 22:00;0
30.03.2009 4:21;17.2
07.04.2009 11:30;0
27.03.2009 18:43;1.93
27.03.2009 14:30;0
27.03.2009 17:30;0
27.03.2009 18:00;0
31.03.2009 15:42;2.52
31.03.2009 18:52;1.85
31.03.2009 5:00;0
01.04.2009 15:00;0
01.04.2009 17:17;1.55
02.04.2009 6:15;-3.14
02.04.2009 2:26;0.77
02.04.2009 5:00;0
02.04.2009 9:00;0
02.04.2009 6:00;0
02.04.2009 7:00;0
02.04.2009 9:00;0
02.04.2009 15:16;5.54
02.04.2009 21:00;0
02.04.2009 10:00;0
02.04.2009 10:00;0
02.04.2009 12:00;0
02.04.2009 12:00;0
02.04.2009 11:35;1.86
02.04.2009 15:16;-5.64
03.04.2009 0:00;0
02.04.2009 19:00;0
03.04.2009 1:53;2.56
28.04.2009 8:36;1.88
06.04.2009 1:02;0.75
10.04.2009 16:01;0
10.04.2009 22:00;-5.06
09.04.2009 17:00;0
12.05.2009 10:30;0
08.04.2009 18:00;0
17.04.2009 10:00;1.98
09.04.2009 11:00;0
09.04.2009 16:00;0
22.04.2009 17:30;0
13.04.2009 17:37;3.43
10.04.2009 14:00;0
10.04.2009 16:05;0
10.04.2009 20:02;0
10.04.2009 16:03;0
10.04.2009 20:01;0
13.04.2009 7:00;0.61
10.04.2009 17:00;0
10.04.2009 17:01;0
11.04.2009 7:00;0
10.04.2009 21:03;0
13.04.2009 0:00;3.31
13.04.2009 0:00;3.31
11.04.2009 9:00;0
13.04.2009 2:00;0
13.04.2009 4:13;-2.9
13.04.2009 7:00;0
13.04.2009 9:00;0
13.04.2009 6:00;0
13.04.2009 8:00;0
13.04.2009 9:00;0
13.04.2009 12:00;0
13.04.2009 11:00;0
14.04.2009 15:00;0
13.04.2009 12:00;0
13.04.2009 13:00;0
13.04.2009 13:00;0
13.04.2009 14:00;0
13.04.2009 16:00;0
13.04.2009 15:00;0
13.04.2009 16:00;0
13.04.2009 17:00;0
13.04.2009 17:00;0
13.04.2009 18:00;0
13.04.2009 19:00;0
13.04.2009 19:00;0
13.04.2009 17:44;204.87
13.04.2009 19:00;0
14.04.2009 5:37;1.01
13.04.2009 22:00;0
13.04.2009 20:00;0
13.04.2009 21:01;0
14.04.2009 3:00;0
14.04.2009 0:00;0
14.04.2009 4:00;0
14.04.2009 4:00;0
14.04.2009 5:00;0
14.04.2009 5:00;0
14.04.2009 6:00;0
14.04.2009 6:00;0
14.04.2009 18:00;0
14.04.2009 7:00;0
14.04.2009 18:10;-2.75
17.04.2009 12:22;-4.97
17.04.2009 10:16;5.99
15.04.2009 17:00;11.32
15.04.2009 10:00;0
15.04.2009 10:00;0
15.04.2009 13:34;-8.02
15.04.2009 18:55;-9.86
16.04.2009 16:00;0
18.04.2009 9:00;0
18.04.2009 9:00;0
20.04.2009 11:00;0
20.04.2009 2:00;0
20.04.2009 7:00;0
20.04.2009 9:00;0
20.04.2009 11:00;0
20.04.2009 17:00;0
20.04.2009 15:00;0
20.04.2009 15:47;6.86
21.04.2009 4:00;0.68
24.04.2009 10:29;3.14
21.04.2009 0:00;0
21.04.2009 1:00;0
21.04.2009 3:00;0
21.04.2009 4:00;0
21.04.2009 10:00;0
21.04.2009 6:00;0
21.04.2009 9:00;0
21.04.2009 11:00;0
21.04.2009 11:00;0
21.04.2009 12:00;0
21.04.2009 23:00;0
21.04.2009 14:00;0
21.04.2009 18:00;0
21.04.2009 19:43;8.57
21.04.2009 22:00;0
21.04.2009 21:00;0
21.04.2009 23:00;0
22.04.2009 0:00;0
22.04.2009 11:43;-11.15
22.04.2009 1:00;0
22.04.2009 6:01;0
22.04.2009 7:01;0
22.04.2009 11:43;-15.08
22.04.2009 7:01;0
22.04.2009 8:00;0
22.04.2009 8:00;0
23.04.2009 6:00;5.48
22.04.2009 12:00;0
22.04.2009 17:42;8.46
23.04.2009 9:12;-23.15
22.04.2009 14:00;0
22.04.2009 15:00;0
23.04.2009 3:31;5.7
23.04.2009 7:19;0
23.04.2009 1:00;0
05.05.2009 0:16;14.92
23.04.2009 3:00;0
23.04.2009 7:00;0
23.04.2009 9:00;0
23.04.2009 9:00;0
23.04.2009 10:00;0
23.04.2009 10:00;0
23.04.2009 14:44;-6.69
23.04.2009 11:00;0
23.04.2009 23:00;0
04.05.2009 14:00;0
27.04.2009 0:01;17.48
06.05.2009 2:00;0
27.04.2009 23:00;0
29.04.2009 17:49;2.95
28.04.2009 13:45;12.64
27.04.2009 22:09;1.66
28.04.2009 12:00;0
28.04.2009 20:00;0
30.04.2009 2:13;1.52
30.04.2009 8:43;0.76
13.05.2009 20:55;10.13
30.04.2009 16:55;3.52
04.05.2009 5:04;18.2
05.05.2009 0:00;15.95
06.05.2009 7:48;11.98
04.05.2009 18:07;12.93
05.05.2009 15:00;0
07.05.2009 14:00;0
15.05.2009 12:00;0
06.05.2009 9:00;0
07.05.2009 15:44;5.7
06.05.2009 19:11;22.23
07.05.2009 0:00;0
07.05.2009 20:00;0
18.05.2009 7:11;0
07.05.2009 16:09;-35.38
08.05.2009 15:00;0
08.05.2009 16:00;0
11.05.2009 0:01;49.79
08.05.2009 20:00;0
14.05.2009 3:04;2.11
12.05.2009 11:00;0
12.05.2009 14:00;0
18.05.2009 7:11;0
12.05.2009 21:31;14.05
12.05.2009 15:00;0
13.05.2009 7:00;0
14.05.2009 5:00;0
14.05.2009 17:18;13.81
14.05.2009 12:00;0
14.05.2009 15:53;6.03
15.05.2009 18:00;13.67
18.05.2009 7:11;0
15.05.2009 23:00;0
15.05.2009 18:05;-36.72
15.05.2009 15:00;0
18.05.2009 7:11;0
15.05.2009 14:32;-37.79
